query,docid,name,description,agent_1_rating,agent_2_rating,agent_3_rating,final_rating
headset,3468944,Notebook headset SHM2100U/10,,3,3,2,3
headset,4141519,Digital Stereo Headset,,3,3,2,3
headset,2090019,Digital Premium Stereo Headset,,3,3,2,3
headset,4206390,LGT-H110,,3,3,2,3
headset,2118987,Headset connector SHH1511UG/00,,3,0,1,1
headset,918867,bTALK Bluetooth Headset,,3,3,2,3
headset,1422331,960 USB,,3,3,3,3
headset,4312695,PC Headset SHM7410U/10,,3,3,3,3
headset,3695608,Notebook headset SHM6600/10,,3,3,3,3
headset,3860659,Headset for iPhone with remote and mic SHH9756/00,,3,3,3,3
headset,77462820,Gold Wireless Headset + Fortnite VCH,,3,3,3,3
headset,1991051,PC Headset SHM7110/00,,3,3,3,3
headset,4312696,PC Headset SHM7110U/10,,3,3,3,3
headset,1231794,iPAQ Stereo Wired 3.5 mm Headset,,3,3,3,3
headset,1954005,Multimedia Headphones,,3,3,3,3
headset,880923,PC Headset SHM7500/00,,3,3,3,3
headset,4204248,MDR570LPL,,3,3,3,3
headset,2286553,MS103,,3,3,3,3
headset,3663889,Notebook headset SHM3100U/10,,3,3,3,3
headset,448154,PC Headset SHM3100/00,,3,3,2,3
headset,4312698,PC Headset SHM3300U/10,,3,3,3,3
headset,2251818,ClearChat Comfort USB,,3,3,3,3
headset,448213,PC Headset SHM3300/00,,3,3,2,3
headset,730102,SHE3600/00,,3,3,3,3
headset,325774,SHE9500/00,,3,3,3,3
headset,1578266,SHB1100  Bluetooth stereo headset,,3,3,3,3
headset,474727,SHE2550/00,,3,3,2,3
headset,474723,SHC8525/00,,3,3,2,3
headset,3933732,Bluetooth mono headset SHB1400/00,,3,3,2,3
headset,78805292,179317,,3,3,3,3
headset,3954020,SHD8600/10,,3,3,3,3
headset,2006079,SHJ070/00,,3,3,1,3
headset,840072,SHE2611/00,,3,3,2,3
headset,77290418,SM-R175,,3,3,3,3
headset,77945630,Galaxy Buds+,,3,3,3,3
headset,77290363,SM-R175,,3,3,3,3
headset,77290103,SM-R175,,3,3,2,3
headset,77192150,AW510H,,3,3,3,3
head set,77116237,OMG Styling Head Neonlicious,,0,3,0,0
head set,77116120,OMG Styling Head Asst,,0,0,0,0
head set,77116247,OMG Styling Head- AA- Royal Bee,,0,3,0,0
head set,134294,Business Inkjet 1200d Printer,,0,0,0,0
phone charger,3663711,Wall Charger for Mini & Micro USB Devices,,2,2,2,2
phone charger,476138,M20 Car Charger,,2,3,2,2
phone charger,462268,Car Charger,,2,3,1,3
phone charger,4597426,DLM2235/10,,3,3,3,3
phone charger,4606045,PowerBolt™ Micro Car Charger,,2,1,3,2
phone charger,77756580,130554,,2,3,3,3
phone charger,49754,FA133A,,0,1,0,0
phone charger,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,3,2,3
phone charger,560621,Messenger Phone VOIP4331S/05,,0,0,3,0
phone charger,3993072,1ft Micro USB Cable - A to Micro B,,0,0,3,1
laptop case,2007047,TBC005EU,,3,3,3,3
laptop case,1751315,CN313,,3,3,3,3
laptop case,4065838,TBT050US,,3,3,3,3
laptop case,95726,"Saddlebag Sport Laptop Backpack - 17""/43.3cm",,3,2,1,1
laptop case,1178340,17” Laptop Slip Case,,3,3,3,3
laptop case,3610690,Simply Portable SP25 15.6” Laptop Backpack,,1,2,1,1
laptop case,3435308,VNR-217,,3,3,3,3
laptop case,3149246,"Neoprene Laptop Sleeve 18.4"" Black",,1,1,1,1
laptop case,3270236,CLC-116,,3,3,3,3
laptop case,3149237,"Neoprene Laptop Sleeve 15.6"" Black",,1,1,3,3
laptop case,3149243,"Neoprene Laptop Sleeve 13.3"" Black",,1,1,3,1
laptop case,267511,CityGear,,3,3,3,3
laptop case,1751314,10 - 12.1 inch / 25.4 - 30.7cm Laptop Case – XS,,3,3,3,3
laptop case,2112555,VLS-110,,1,1,1,1
laptop case,1178662,Premiere Laptop Case,,3,3,3,3
laptop case,78107189,IBRS-213 Black,,3,3,1,3
laptop case,78107187,IBRS-214 Black,,3,3,3,3
laptop case,78107194,IBRS-215 Black,,3,3,3,3
laptop case,78107191,IBRS-211 Black,,3,3,3,3
laptop case,3671124,"16"" A7 Laptop Slipcase",,3,3,3,3
laptop case,1690681,TSS084EU,,3,3,2,3
laptop case,3671130,"15.6"" Crave Laptop Slipcase",,3,3,3,3
laptop case,271529,Contour™ 17'' Laptop Roller- Black,,1,3,2,1
laptop case,3956922,VNA-216,,3,2,3,3
laptop case,3435832,"17"" Checkpoint Friendly Rolling",,3,3,3,3
laptop case,128928,TCG400,,3,3,3,3
laptop case,271526,Contour™ 15.6'' Laptop Backpack- Black,,1,2,1,1
laptop case,4264352,TST031US,,3,3,3,3
laptop case,802682,TBC002EU,,3,3,3,3
laptop case,338047,Contour™ 17'' Overnight Laptop Roller- Black,,1,2,1,1
laptop case,1689465,TSS075EU,,3,3,3,3
laptop case,112778,Contour™ 17” Topload Laptop Case,,3,3,3,3
laptop case,102456,Contour™ 15.6” Topload Laptop Case,,3,3,3,3
laptop case,2327769,TBC023US,,3,3,3,3
laptop case,91278,CN31,,3,3,3,3
laptop case,267513,TEV001EU,,1,3,1,1
laptop case,4607401,PNC-218 Black,,3,3,3,3
laptop case,802738,TBC003EU,,3,3,3,3
laptop case,1319383,CUCT02UA14EU,,3,3,3,3
laptop case,128942,TCG200,,3,3,3,3
ipad,79552511,VersaType,,3,3,2,3
ipad,4152840,iPad/notebook stand,,0,3,0,0
ipad,79525063,Screen protector iPad Air / Air 2,,0,3,3,3
ipad,4543373,Soft sleeve DLN1713/17,,0,3,2,0
ipad,2002016,"SP Sleeve for iPad - 9""/22cm",,0,3,2,0
ipad,77499005,Slim Folio For iPad Air (3rd gen),,0,3,0,0
ipad,77311842,WindFall Tablet Stand,,0,3,0,0
ipad,78314562,AWV102TGL,,0,3,0,0
ipad,77311845,WindFall VESA Mount,,0,3,0,0
ipad,78682441,Balance,,0,3,0,0
ipad,1004745,Noise Cancelling Headphones,,0,0,0,0
ipad,77311852,WindFall Tablet Stand,,0,3,3,0
ipad,79165007,USB C to 3.5mm Audio Adapter - USB Type C to AUX Female Wired Headphone Jack w/32-bit DAC - Active USB C Digital Sound Card for Headset Audio Conference - Samsung S10 iPad Pro,,0,0,2,0
ipad,77311851,WindFall VESA Mount,,0,3,0,0
ipad,79332026,4Vu,,3,3,0,0
ipad,4606045,PowerBolt™ Micro Car Charger,,0,0,0,0
ipod,2674165,Jam Jacket,,0,0,0,0
ipod,4597411,DCM292/12,,0,3,0,0
ipod,4606045,PowerBolt™ Micro Car Charger,,0,0,0,0
ipod,3714768,Micro Hi-Fi System DCM278/37,,0,3,0,0
ipod,3842739,ActionClip DLA66003D/10,,0,3,0,1
ipod,3425529,SlimSleeve DLA63054/10,,0,3,2,2
ipod,2048581,DLA96466/12,,3,3,0,0
ipod,3797306,Holder (iPhone / iPod),,0,3,0,0
ipod,1715714,Jam Jacket DLA98410H/10,,0,3,0,0
ipod,1857711,L10a Tip for Apple iPod and iPhone 3G,,0,3,0,0
ipod,1715811,DLA5556 For iPod Car Charger,,0,3,2,0
ipod,2394938,PixelSkin,,0,0,0,0
ipod,2048586,DLA63058 For iPod touch G2 SlimShell,,0,3,2,0
ipod,3842745,DLA66048D/10,,0,3,2,2
ipod,2048578,DLA63039 For iPod nano G4 & G5 SlimSleeve,,0,3,2,1
ipod,3554351,DLA66001D/10,,0,3,2,0
ipod,1739369,Flick nano 4G,,0,3,2,0
ipod,3658055,Speaker Dock SBD8100/10,,0,0,0,0
ipod,3591851,Docking Entertainment System DC320/37,,0,3,2,0
ipod,3850764,Action Jacket DLA66067D/10,,0,3,0,0
ipod,2394945,SeeThru,,0,0,0,0
ipod,3537784,Docking Entertainment System DC315/37,,0,3,0,0
ipod,1313269,Universal remote SJM3151/10,,0,3,0,0
ipod,3425526,SlimShell DLA63047/10,,0,3,0,0
ipod,3782116,Two silicone cases DLA69080/17,,0,3,0,0
ipod,3851149,HybridShell DLA67540D/10,,0,3,0,0
ipod,4597404,DS1100/12,,0,3,0,0
ipod,3671879,DLA66009D/10,,0,3,3,1
ipod,3782114,Case with stand DLA69048/17,,0,3,2,0
ipod,4597426,DLM2235/10,,0,3,3,0
ipod,3924000,Hard-shell case DLA1205/17,,0,3,0,1
ipod,3923996,Two silicone cases DLA1209/17,,0,3,0,0
ipod,2119616,DCM250  Docking Entertainment System,,0,0,0,0
ipod,3521026,Ear hook Headphones SHS8005/10,,0,0,0,0
ipod,3924001,Silicone case with batteries DLA2265/17,,0,3,0,0
ipod,3924008,Hard case with stand DLA1203/17,,0,3,2,0
ipod,890353,Docking Entertainment System DCM230/12,,0,3,0,0
ipod,3879281,Camera Battery Charger with USB Charger,,0,0,0,0
ipod,3728860,DLA63143D/10,,0,3,0,0
ipod,3521022,In-Ear Headphones SHE4505/10,,0,3,0,0
tablet,77311842,WindFall Tablet Stand,,0,1,0,0
tablet,77311852,WindFall Tablet Stand,,0,1,0,2
tablet,49153,Tablet Docking Station,,0,1,0,0
tablet,77524118,AMM168GLX,,0,0,0,0
tablet,4142673,PRSASC3W,,0,1,1,1
tablet,1198614,Compaq tc4400 Tablet PC,,1,3,2,3
tablet,4016766,PRSASC3B,,0,1,0,0
tablet,77943598,Phone and Tablet Stand - Universal - Multi Angle - Foldable - Black,,0,1,2,2
tablet,77311849,Combination Lock for Surface Pro and Surface Go,,0,1,0,0
tablet,77311840,Combination Lock for Surface Pro and Surface Go — Serialized,,0,0,3,0
tablet,77498146,EZ-Roll'r,,0,0,0,0
tablet,293209,PL800A,,0,1,2,0
tablet,351968,ThinkPad 90W AC Adapter (EU1),,0,1,0,0
tablet,537751,40Y7659,,0,0,0,0
tablet,77311830,Combination Lock for Surface Pro and Surface Go,,0,0,0,0
tablet,78478550,K62571USA,,0,0,0,0
tablet,77384911,SD6000,,0,1,0,0
tablet,4567968,"Slim Laptop Backpack 15.6"" Black",,0,0,0,0
tablet,79332026,4Vu,,0,0,0,1
tablet,668217,ThinkPad X60 Tablet 8 cell Li-Ion battery,,0,0,0,0
tablet,78314562,AWV102TGL,,0,1,2,0
tablet,77311832,WindFall Stand for Surface Go,,0,1,0,0
tablet,444354,40Y7700,,0,0,0,0
tablet,77744098,AST325GLZ,,0,1,2,0
tablet,4152840,iPad/notebook stand,,0,1,0,0
tablet,79525063,Screen protector iPad Air / Air 2,,0,1,0,0
tablet,4543373,Soft sleeve DLN1713/17,,0,1,0,0
tablet,77118116,CONBP-216 Black,,0,0,0,0
tablet,77118115,CONBP-216 Carbon Blue,,0,0,0,0
tablet,79251889,"USB-C Docking Station with Clip - HDMI 4K, USB-A, SD/Micro SD, PD Charging 3.0, Thunderbolt 3, Gray",,0,0,0,0
tablet,77121108,PARABP-2116 Black,,0,0,0,0
tablet,77311845,WindFall VESA Mount,,0,1,0,0
tablet,79532241,P6251,,0,1,2,0
tablet,77121055,TLBP-113 Blue/Black,,0,0,0,0
tablet,77121056,TLBP-113 Lava/Red Feather,,0,0,0,0
tablet,77311853,WindFall VESA Mount,,0,1,1,0
tablet,77121057,TLBP-113 Wood Thrush/Black,,0,0,0,0
tablet,77120477,TEBP-316 Rapids,,0,0,0,0
tablet,77311851,WindFall VESA Mount,,0,1,0,0
tablet,77118114,CONBP-116 Black,,0,0,0,0
keyboard,3596581,WetEx,,0,1,0,0
keyboard,713720,WetEx,,0,1,0,0
keyboard,698831,WetEx,,0,1,0,0
keyboard,4151334,WetEx,,0,1,0,0
keyboard,4151333,WetEx,,0,1,0,0
keyboard,699025,WetEx,,0,1,0,0
keyboard,698406,WetEx,,0,1,0,0
keyboard,722847,WetEx,,0,1,0,0
keyboard,1659892,PS/2 M/M Keyboard/Mouse Cable 6ft,,0,0,0,0
keyboard,1644179,Laptop Internal UK Keyboard for D520 88 Keys Non-Backlit Single Point,,3,3,0,0
keyboard,698392,WetEx,,0,1,0,0
keyboard,1644559,Laptop Internal UK Keyboard for D410,,3,3,0,2
keyboard,1659451,USB to Dual PS/2 Keyboard/Mouse Adapter 1ft,,0,0,0,0
keyboard,1644533,Laptop Internal US INTL KBD for D410,,3,3,0,2
keyboard,3108517,Laptop Internal GERMAN KBD for LAT E5/6XXXX SGP 84 Keys Non-Backlit Single Point,,0,3,0,0
keyboard,1644503,Laptop Internal German KBD for D610/ M20 88 Keys Non-Backlit Dual Point,,0,3,0,0
keyboard,1645972,Laptop Internal KBD Latitude XT DE 85 Keys Non-Backlit Dual Point,,0,3,0,0
keyboard,1511001,KB.INT00.038,,0,3,3,3
keyboard,1856460,N/B KBD - Lat E4300 - German Layout - 84 Keys Non-Backlit Dual Point,,0,3,0,0
keyboard,1754039,Laptop Internal FRENCH KBD for LAT E5/6XXXX 84 Keys Non-Backlit Dual Point,,0,3,0,0
keyboard,3640346,Laptop Internal US INTL KBD Inspiron 1545,,0,3,0,0
keyboard,1938331,Laptop Internal Norwegn KBD for XPS M1530/Inspiron 1525,,0,3,0,0
keyboard,1748427,Laptop Internal UK KBD for LAT E5/6XXXX 84 Keys Non-Backlit Dual Point,,0,3,1,0
keyboard,52379,SINGLE SHEATH PS 2 KEY,,0,0,0,0
keyboard,1661481,Trulink™ 2-Port VGA and USB Micro KVM with Audio,,0,0,0,0
keyboard,48132,Foldable Keyboard,,2,3,2,2
keyboard,1811635,Comfort keyboard USB,,3,3,2,3
keyboard,1862620,XS Trackball Keyboard,,3,2,2,3
keyboard,1097773,"Comfort keyboard, USB",,3,3,2,3
keyboard,2164256,G84-5400LUMES,,3,3,3,3
keyboard,643243,AKB05ES,,3,2,3,3
keyboard,1749064,FK221AT,,3,3,3,3
keyboard,917659,KB.INT00.171,,3,2,3,2
keyboard,738438,Value Keyboard Black Germany,,3,3,3,3
keyboard,695163,Value Keyboard Black France,,3,3,2,3
keyboard,539590,"Compact USB Keyboard, NL",,3,3,2,3
keyboard,3555889,"Wireless Keyboard K350, IT",,3,3,3,3
keyboard,3557655,USB PS2 Washable Keyboard,,3,3,3,3
keyboard,788127,Keyboard KBPC E,,3,3,3,3
keyboard,1655907,"Illuminated Keyboard, US",,3,3,3,3
printer,968446,Image Drum (B4000 series),,0,0,0,0
printer,968441,Toner (B4300/B4350/B4350n),,0,0,0,0
printer,1484,Universal Satin,,0,0,0,0
printer,968297,Black Toner Cartridge,,0,0,0,0
printer,1839,C1823DE,,0,0,0,0
printer,2093253,LX600 Scitex Maintenance Kit,,0,0,0,0
printer,2706389,"E250, E350, E352 High Yield Return Program Toner Cartridge",,0,0,0,0
printer,859688,72,,0,0,0,0
printer,485687,70 Light Magenta and Light Cyan DesignJet Printhead,,0,0,0,0
printer,3713205,789/792 Latex Printhead Cleaning Container,,0,0,0,0
printer,61061,13L0034,,0,0,0,0
printer,1749486,LX600,,0,0,0,0
printer,1749369,LX600,,0,0,0,0
printer,1591926,02 Series Photo Value Pack-150 sht/4 x 6 in,,0,0,0,0
printer,1749404,Cartuccia inchiostro Latex Scitex 3 litri nero LX600,,0,0,0,0
printer,1749482,LX600 Yellow/Magenta Scitex Printhead,,0,0,1,0
printer,1749485,LX600,,0,0,0,0
printer,1749475,LX600,,0,0,0,0
printer,1749476,LX600,,0,0,0,0
printer,1749480,LX600 Light Magenta/Light Cyan Scitex Printhead,,0,0,0,0
printer,486839,70 Matte Black and Cyan DesignJet Printhead,,0,0,0,0
printer,1569761,LaserJet P4010/P4510/600 Series Printer Stand,,1,0,0,0
printer,798960,3y nbd exch OJ pro printer - H Svc,,0,0,0,0
printer,1428527,Designjet 1xx/5xx 24-in Stand and Bin Q1246B,,0,2,0,0
printer,859549,DesignJet T/Z 24-in Stand,,1,0,0,0
printer,3644086,25A0036,,0,2,0,0
printer,1573679,LaserJet 400-sheet Custom Media Cassette,,0,0,0,0
printer,1069151,DFX-9000 Black Ribbon,,0,0,0,0
printer,842728,Black Ribbon Cartridge,,0,0,0,0
printer,856279,DesignJet 60-in Media Bin,,0,0,0,0
printer,710288,C7770-60015,,0,0,0,0
printer,798966,3y nbd exch consumer laserjet - E Svc,,0,0,0,0
printer,798956,3y nbd exch single fcn OJ prtr -H Svc,,0,0,0,0
printer,1579255,1.00E+46,,0,0,0,0
printer,3850762,Maintenance Tank SP7700/9700,,0,0,0,0
printer,638937,40 GB HDD,,0,0,0,0
printer,3931238,L2713A,,0,0,0,0
printer,19730,9002373,,0,0,0,0
printer,19733,9002377,,0,0,0,0
printer,19727,9002365,,0,0,0,0
laser printer,2706389,"E250, E350, E352 High Yield Return Program Toner Cartridge",,0,0,0,0
laser printer,968441,Toner (B4300/B4350/B4350n),,0,0,0,0
laser printer,3644086,25A0036,,0,0,0,0
laser printer,481283,FS-9130DN,,3,3,3,3
laser printer,968297,Black Toner Cartridge,,0,0,0,0
laser printer,1579255,1.00E+46,,0,0,2,0
laser printer,968446,Image Drum (B4000 series),,0,0,0,0
laser printer,63621,Drum for Laser Printer,,0,0,0,0
laser printer,718470,RL1-0542-000CN,,0,0,0,0
laser printer,743104,RM1-0036-020CN,,0,0,0,0
laser printer,643638,Repl Tray,,0,0,0,0
laser printer,63619,DR-7000,,0,0,0,0
laser printer,137317,Labels hard-wearing A4 97x42.3 mm white strong adhesion film matt weatherproof 300 pcs.,,0,0,0,0
laser printer,137111,Labels transparent matt A4 210x148 mm film 50 pcs.,,0,0,0,0
laser printer,137507,Labels hard-wearing A4 48.3x25.4 mm white strong adhesion film matt weatherproof 1100 pcs.,,0,0,0,0
laser printer,138481,CD labels A4 Ø 116 mm transparent film glossy 50 pcs.,,0,0,0,0
laser printer,137155,Labels transparent matt A4 Ø 40 mm round film 600 pcs.,,0,0,0,0
laser printer,137246,Labels hard-wearing A4 66x33.8 mm white strong adhesion film matt weatherproof 600 pcs.,,0,0,0,0
laser printer,137264,Labels hard-wearing A4 210x148 mm white strong adhesion film matt weatherproof 50 pcs.,,0,0,0,0
laser printer,271637,DVD/Blu-ray labels Maxi A4 Ø 116 mm white film matt 50 pcs.,,0,0,0,0
laser printer,137022,Labels transparent matt A4 52.5x29.7 mm film 1000 pcs.,,0,0,0,0
laser printer,137550,Labels transparent matt A4 48.3x25.4 mm film 1100 pcs.,,0,0,0,0
laser printer,362903,A3 labels transparent crystal-clear 297x420 mm transparent clear film glossy 50 pcs.,,0,0,0,0
laser printer,137274,Labels hard-wearing A4 210x297 mm white strong adhesion film matt weatherproof 25 pcs.,,0,0,0,0
laser printer,137238,Labels transparent matt A4 66x33.8 mm film 600 pcs.,,0,0,0,0
laser printer,137604,Labels transparent matt A4 97x42.3 mm film 300 pcs.,,0,0,0,0
laser printer,363035,Labels hard-wearing A4 105x148 mm white strong adhesion film matt weatherproof 100 pcs.,,0,0,0,0
laser printer,137295,Name/textile labels A4 88.9x33.8 mm white removable artificial silk 400 pcs.,,0,0,0,0
laser printer,4422442,40X3698,,0,0,0,0
laser printer,830894,Magenta Laser Printer Toner Cartridge,,0,3,0,0
laser printer,137498,A3 labels outdoor film 297x420 mm white extra strong adhesion film matt weatherproof 50 pcs.,,0,0,0,0
laser printer,137586,Jewellery labels A4 49x10 mm white paper matt opaque 1500 pcs.,,0,0,0,0
laser printer,137644,4914,,0,0,0,0
laser printer,718471,RL1-0568-000CN,,0,0,0,0
laser printer,148049,Labels Premium A4 97x42.3 mm white paper matt 1200 pcs.,,0,0,0,0
laser printer,148075,Labels Premium A4 48.3x25.4 mm white paper matt 8800 pcs.,,0,0,0,0
laser printer,148110,Labels Premium A4 105x144 mm white paper matt 400 pcs.,,0,0,0,0
laser printer,148113,Labels Premium A4 70x32 mm white paper matt 2700 pcs.,,0,0,0,0
laser printer,148073,Labels Premium A4 38.1x21.2 mm white paper matt 13000 pcs.,,0,0,0,0
laser printer,148103,Labels Premium A4 52.5x29.7 mm white paper matt 4000 pcs.,,0,0,0,0
radio,1232753,AJL308/12,,3,2,3,3
radio,887870,AJ100  Clock Radio,,2,3,3,3
radio,2103213,AJ3112  Clock Radio,,2,3,2,2
radio,2295451,AJ3112  Clock Radio,,3,3,3,3
radio,2140321,ICF-C318,,3,3,3,3
radio,887951,AJ3540 Big display Clock Radio,,0,2,3,3
radio,1989917,Portable Radio AE6790/00,,3,3,3,3
radio,1634466,Portable Radio AE1850/00,,3,3,3,3
radio,1634905,Clock Radio AJ3231/12,,3,3,3,3
radio,1627776,Portable Radio AE1530/00,,3,3,3,3
radio,4194406,Clock Radio AJ3138/12,,2,3,3,3
radio,888025,AJ3910 CD Clock Radio,,2,3,3,2
radio,2201448,Clock Radio AJ3231/37,,3,2,3,3
radio,2102770,Clock Radio AJB4500/05,,3,3,3,3
radio,315651,Portable Radio AE2160/00C,,3,3,3,3
radio,3414825,Pro Flight Radio Panel,,0,3,0,3
radio,286736,Portable Radio ICF-304L,,3,3,2,3
radio,356726,ICF-404L,,3,3,3,3
radio,136310,ICF-SW11S,,3,3,3,3
radio,79566642,DR-S460,,3,3,3,3
radio,79566641,DR-S460,,3,3,3,3
radio,79566643,DR-S460,,3,3,3,3
radio,900738,Digital tuning clock radio AJ3600/00C,,3,3,2,3
radio,1285747,ICF-SW7600GR,,3,3,3,3
radio,79566493,DR-450,,3,3,3,3
radio,79566492,DR-450,,3,3,2,3
radio,79566490,DR-450,,3,3,2,3
radio,79566491,DR-450,,3,3,0,3
radio,2151710,DC190  Docking Entertainment System,,3,3,2,3
radio,1449722,ProCurve 420 Wireless Access Point,,0,0,1,0
radio,77971706,TC-28BLACK,,0,3,2,0
radio,895598,Flash audio video player SA5145/02,,3,0,2,0
radio,1683709,Network Music Player NP2900/12,,3,3,2,2
radio,2195404,Wireless Micro Hi-Fi System MCI500H/12,,2,0,3,2
radio,1362903,SUM1NUB2A,,0,0,0,0
radio,2934924,KP500,,0,0,3,0
radio,4702632,Wi-Fi component Hi-Fi system MCI900/12,,0,0,0,0
radio,895607,Flash audio video player SA5115/02,,0,0,1,0
radio,1366573,FM Link,,0,0,2,0
radio,560621,Messenger Phone VOIP4331S/05,,0,0,0,0
camera,3915694,Camera Battery,,0,0,0,1
camera,136362,2598A001,,0,0,0,1
camera,834093,Camera interface cable IFC-200U,,0,0,3,1
camera,1654983,VF-77MPAM,,0,0,0,1
camera,65868,2602A001,,0,0,0,1
camera,3803065,Ultra Photo 245,,0,0,0,1
camera,2707549,TBC-307,,0,0,0,1
camera,65877,2585A001,,0,0,0,1
camera,1674299,VL-5,,0,0,0,1
camera,1579710,VF-49CPAM,,0,0,0,0
camera,1752499,VF-77CPAM,,0,0,0,1
camera,111592,RS-80N3,,0,0,0,1
camera,77519688,GP-VPT2BT,,0,0,0,1
camera,65691,2821A001,,0,0,0,1
camera,68376,2819A001,,0,0,0,1
camera,136518,2822A001,,0,0,0,1
camera,1769342,VF-49MPAM,,0,0,0,1
camera,65483,2820A001,,0,0,0,1
camera,319199,Camcorder Battery 6V 4000mAh,,0,0,0,1
camera,429623,Cyber-Shot Tripod,,0,0,0,1
camera,862402,Safety Camera Scrath Card,,0,0,0,1
camera,3948024,EH20-L,,0,0,0,1
camera,267392,SPC200NC/00,,0,3,3,3
camera,3648407,3355B001,,0,3,0,0
camera,478898,SAL35F14G,,0,0,0,1
camera,1342502,SAL18250,,0,0,0,1
camera,478904,SAL85F14Z,,0,0,3,1
camera,3612636,SAL30M28,,0,0,0,1
camera,478901,SAL50M28,,0,1,0,1
camera,478900,SAL50F14,,0,0,0,1
camera,3612637,SAL2875,,0,0,0,1
camera,483770,SAL135F28,,0,0,0,1
camera,478887,SAL135F18Z,,0,0,0,1
camera,478885,SAL100M28,,0,0,0,1
camera,637532,0830B001,,0,0,0,1
camera,637531,0829B001,,0,0,0,1
camera,818904,SAL16F28,,0,0,0,1
camera,478893,SAL20F28,,0,0,0,1
camera,3330453,SAL50F18,,0,0,0,1
camera,478888,SAL14TC,,0,0,0,1
digital camera,128467,Photosmart M407 Digital Camera,,0,3,3,3
digital camera,452078,Photosmart M525 Digital Camera,,3,3,3,3
digital camera,111592,RS-80N3,,0,0,0,1
digital camera,77519688,GP-VPT2BT,,3,3,0,1
digital camera,429623,Cyber-Shot Tripod,,0,0,0,1
digital camera,1993745,W270 Digital compact camera,,3,3,3,3
digital camera,3663711,Wall Charger for Mini & Micro USB Devices,,3,0,0,1
digital camera,1198820,Photosmart Digital Camera Black Sport Case,,3,0,0,1
digital camera,32975,CB-2LSE,,3,0,0,1
digital camera,3890198,70400G A-mount digital camera lens,,3,0,0,1
digital camera,3637461,1855 A-mount digital camera lens,,0,0,0,1
digital camera,30092,VC-200,,0,0,0,1
digital camera,77385625,KCA-1320GREEN,,0,3,3,3
digital camera,639356,Photosmart A436 Portable Photo Studio,,3,0,0,0
digital camera,299114,0295B001,,0,3,0,1
digital camera,3915697,Camera Battery - replaces Canon NB-7L Battery,,0,0,0,1
digital camera,48964,Photosmart 735 digital camera with HP Instant Share™,,3,3,3,3
digital camera,54113,Photosmart 435 digital camera with HP Instant Share™,,3,3,3,3
digital camera,65901,R-F-3,,3,0,3,1
digital camera,3915693,Camera Battery - replaces Panasonic CGA-S007 Battery,,0,0,0,1
digital camera,4478236,Camera Battery - replaces Kodak KLIC-7001 Battery,,0,0,0,1
digital camera,3915696,Camera Battery - replaces Nikon EN-EL12 Battery,,0,0,0,1
digital camera,136440,RS-60E3,,0,0,0,1
digital camera,3879281,Camera Battery Charger with USB Charger,,0,0,0,1
digital camera,694410,"3 ft USB Cable for Sony, Kodak, Olympus & Nikon Digital Camera",,0,0,0,1
digital camera,515504,6 ft USB 2.0 Cable for Digital Cameras - A to 4 Pin Mini,,0,0,0,1
digital camera,694405,3 ft USB 2.0 Cable for Fuji Digital Camera - USB A to Fuji,,0,0,0,1
digital camera,3599203,SAL55200-2,,0,0,0,1
digital camera,33737,photosmart 850 digitale camera en cameradock,,3,3,3,3
digital camera,1303719,SAL1118,,0,0,0,1
digital camera,271228,Q6217A,,0,1,0,1
digital camera,1905214,iPAQ Data Messenger,,0,0,0,0
